TimeDate,Name,Luftdruck,Strahlung CMP11,Temperatur,rel. Feuchte,Windgeschw.,Windrichtung,Gegenstrahlung,Unnamed: 9
2021-09-05 06:00:00,1.0,1020.1,-5.0,12.9,83.91666666666667,0.8333333333333334,75.16666666666667,286.8,
2021-09-05 06:08:00,1.0,1020.1,-5.0,12.825000000000001,83.9875,0.775,73.75,286.7,
2021-09-05 06:16:00,1.0,1020.1,-5.0,12.8,84.275,0.825,77.25,287.025,
2021-09-05 06:24:00,1.0,1020.1,-5.0,12.8,84.4625,1.075,70.875,286.9125,
2021-09-05 06:32:00,1.0,1020.05,-5.0,12.8125,84.8125,1.4124999999999999,53.875,287.4,
2021-09-05 06:40:00,1.0,1020.1,-4.725,12.9875,84.975,2.0,62.75,287.6625,
2021-09-05 06:48:00,1.0,1020.1,-3.375,13.05,84.6625,1.4625,68.75,287.85,
2021-09-05 06:56:00,1.0,1020.1625,-1.075,13.0,84.65,2.1375,62.0,287.8,
2021-09-05 07:04:00,1.0,1020.2,1.9125,13.075,84.6875,1.3125,73.25,288.075,
2021-09-05 07:12:00,1.0,1020.225,5.55,13.1,84.525,1.175,62.625,288.1125,
2021-09-05 07:20:00,1.0,1020.3,16.025,13.1625,84.6375,1.0375,59.875,287.7875,
2021-09-05 07:28:00,1.0,1020.3,29.112499999999997,13.387500000000001,84.4625,1.1,60.625,287.85,
2021-09-05 07:36:00,1.0,1020.3874999999999,40.3375,13.612499999999999,84.0125,1.55,55.5,288.475,
2021-09-05 07:44:00,1.0,1020.4,66.65,13.8125,83.675,1.85,56.5,288.5875,
2021-09-05 07:52:00,1.0,1020.3249999999999,83.6,14.025,82.7125,2.4375,57.25,289.1,
2021-09-05 08:00:00,1.0,1020.3,100.05,14.112499999999999,81.9375,2.875,58.0,289.6875,
2021-09-05 08:08:00,1.0,1020.275,118.675,14.2625,81.3125,2.175,52.125,290.6875,
2021-09-05 08:16:00,1.0,1020.2,137.3625,14.4,80.2625,2.1125,50.375,290.55,
2021-09-05 08:24:00,1.0,1020.2,157.8125,14.525,79.6625,2.1,47.625,290.7375,
2021-09-05 08:32:00,1.0,1020.2,178.825,14.625,78.8375,2.4625,58.25,291.41249999999997,
2021-09-05 08:40:00,1.0,1020.2,199.4625,14.75,78.25,2.9625,58.0,292.1,
2021-09-05 08:48:00,1.0,1020.1875,220.85,14.887500000000001,77.5875,3.575,63.125,292.975,
2021-09-05 08:56:00,1.0,1020.2,245.175,15.0125,76.8125,3.9,63.5,296.625,
2021-09-05 09:04:00,1.0,1020.2,270.0,15.15,76.1125,3.7875,65.125,300.4625,
2021-09-05 09:12:00,1.0,1020.2,222.7625,15.225,74.9,4.125,63.75,319.825,
2021-09-05 09:20:00,1.0,1020.2625,290.9375,15.125,74.78750000000001,3.6125,70.125,338.6125,
2021-09-05 09:28:00,1.0,1020.3,273.3375,15.25,74.2625,3.4625,64.75,333.7125,
2021-09-05 09:36:00,1.0,1020.3125,233.8375,15.3,73.375,3.55,70.25,344.4,
2021-09-05 09:44:00,1.0,1020.3874999999999,389.1125,15.375,72.9375,4.125,68.75,333.3625,
2021-09-05 09:52:00,1.0,1020.4125,389.375,15.350000000000001,71.6625,5.2375,63.625,318.0,
2021-09-05 10:00:00,1.0,1020.425,429.3875,15.425,70.975,5.175,69.125,326.125,
2021-09-05 10:08:00,1.0,1020.525,213.675,15.4125,69.3375,6.35,63.125,315.625,
2021-09-05 10:16:00,1.0,1020.6,242.2875,15.2,69.1375,4.9875,63.25,326.0125,
2021-09-05 10:24:00,1.0,1020.6,546.975,15.4625,69.0625,4.3125,58.375,319.3125,
2021-09-05 10:32:00,1.0,1020.625,349.2125,15.6,67.1375,4.875,61.375,318.0875,
2021-09-05 10:40:00,1.0,1020.7,280.9625,15.387500000000001,67.125,4.75,63.375,305.4375,
2021-09-05 10:48:00,1.0,1020.7125000000001,351.825,15.275,67.2875,5.4875,62.25,303.1375,
2021-09-05 10:56:00,1.0,1020.8,179.5,15.5625,66.9875,5.0375,64.0,302.8,
2021-09-05 11:04:00,1.0,1020.8249999999999,422.2625,15.6375,66.25,4.9125,62.0,297.45,
2021-09-05 11:12:00,1.0,1020.8249999999999,123.4375,15.8375,65.925,5.3125,68.375,298.3625,
2021-09-05 11:20:00,1.0,1020.8125,100.6625,15.912500000000001,65.5625,5.3,70.875,301.55,
2021-09-05 11:28:00,1.0,1020.8874999999999,124.5,15.875,65.1,5.875,69.875,301.65,
2021-09-05 11:36:00,1.0,1020.7375,397.7125,16.012500000000003,65.4375,4.7125,66.75,301.45,
2021-09-05 11:44:00,1.0,1020.7,627.1875,16.3125,65.2125,4.0375,57.125,306.8125,
2021-09-05 11:52:00,1.0,1020.7,619.95,16.475,65.075,3.475,57.375,307.8,
2021-09-05 12:00:00,1.0,1020.7,675.25,16.5375,64.525,4.8,64.25,309.7125,
2021-09-05 12:08:00,1.0,1020.7,576.425,16.5375,64.275,4.425,62.75,309.4125,
2021-09-05 12:16:00,1.0,1020.6750000000001,491.2125,16.5625,64.475,3.4625,65.125,306.25,
2021-09-05 12:24:00,1.0,1020.6375,656.9375,16.5125,64.7,4.1375,72.0,313.1375,
2021-09-05 12:32:00,1.0,1020.575,494.825,16.7125,64.6125,3.4375,60.0,306.9,
2021-09-05 12:40:00,1.0,1020.525,704.55,16.75,64.5375,3.6625,56.625,314.725,
2021-09-05 12:48:00,1.0,1020.5,728.0,16.825,63.5625,4.7,64.25,316.45,
2021-09-05 12:56:00,1.0,1020.4625,558.1,16.925,63.474999999999994,3.5125,67.125,313.05,
2021-09-05 13:04:00,1.0,1020.4125,570.2375,16.7375,63.575,4.2625,70.375,315.9,
2021-09-05 13:12:00,1.0,1020.475,600.5,17.025,63.4375,3.6375,65.0,309.03749999999997,
2021-09-05 13:20:00,1.0,1020.4125,796.875,17.35,63.1,3.0,79.25,321.2125,
2021-09-05 13:28:00,1.0,1020.425,801.8874999999999,17.95,61.275,2.9125,77.125,331.8875,
2021-09-05 13:36:00,1.0,1020.4,736.1,17.7875,61.2875,3.575,66.875,329.375,
2021-09-05 13:44:00,1.0,1020.375,746.1375,17.825,61.3625,2.85,73.625,333.6625,
2021-09-05 13:52:00,1.0,1020.4,632.725,17.75,60.575,3.925,66.25,333.225,
2021-09-05 14:00:00,1.0,1020.4,657.4375,17.7125,61.5,3.5,63.625,323.3125,
2021-09-05 14:08:00,1.0,1020.4875,684.8625,17.85,61.6875,3.3,83.875,318.175,
2021-09-05 14:16:00,1.0,1020.4125,672.4,18.4875,60.0625,2.2125,120.875,313.825,
2021-09-05 14:24:00,1.0,1020.4,688.2375,18.1375,59.05,3.8625000000000003,71.0,313.1,
2021-09-05 14:32:00,1.0,1020.3375,692.6625,18.0625,60.2,2.9,77.5,314.35,
2021-09-05 14:40:00,1.0,1020.3125,564.6,18.225,59.4625,2.9125,77.875,312.8875,
2021-09-05 14:48:00,1.0,1020.3,445.8125,18.1125,60.1625,3.5,70.5,317.4625,
2021-09-05 14:56:00,1.0,1020.3,661.8375,18.0,60.9125,3.5125,71.5,317.5125,
2021-09-05 15:04:00,1.0,1020.3,627.5,18.25,60.0125,3.45,81.875,316.925,
2021-09-05 15:12:00,1.0,1020.3,648.075,18.5,59.6,3.125,93.0,318.45,
2021-09-05 15:20:00,1.0,1020.2375,645.85,18.587500000000002,59.0375,3.55,70.75,319.875,
2021-09-05 15:28:00,1.0,1020.225,658.575,18.775,59.55,2.05,81.375,326.025,
2021-09-05 15:36:00,1.0,1020.1625,443.2,19.05,57.9125,2.8,75.0,325.35,
2021-09-05 15:44:00,1.0,1020.0875,584.3625,18.6625,58.875,2.925,83.75,318.8625,
2021-09-05 15:52:00,1.0,1020.0,591.9625,18.55,59.675,4.375,66.75,321.2125,
2021-09-05 16:00:00,1.0,1019.925,538.0625,18.5,60.1375,3.6875,69.375,317.425,
2021-09-05 16:08:00,1.0,1019.9,504.775,18.5625,60.2,2.9875,75.125,317.65,
2021-09-05 16:16:00,1.0,1019.9,535.825,18.6875,59.675,3.5625,77.125,319.775,
2021-09-05 16:24:00,1.0,1019.8375,290.525,18.775,59.8,2.725,63.875,324.725,
2021-09-05 16:32:00,1.0,1019.8,253.9125,18.4375,60.8625,2.8125,80.25,327.475,
2021-09-05 16:40:00,1.0,1019.8874999999999,354.3875,18.3375,62.2,2.975,75.25,326.525,
2021-09-05 16:48:00,1.0,1019.9375,271.775,18.5125,61.45,2.3875,83.125,339.175,
2021-09-05 16:56:00,1.0,1019.9875,207.8875,18.45,61.375,3.5875000000000004,79.25,331.4625,
2021-09-05 17:04:00,1.0,1020.0,191.075,18.225,62.5375,3.8125,71.75,353.7375,
2021-09-05 17:12:00,1.0,1020.0,176.1,18.2,62.9625,3.9,71.625,378.6375,
2021-09-05 17:20:00,1.0,1020.0,166.35,18.2,63.0875,3.3499999999999996,73.875,371.7,
2021-09-05 17:28:00,1.0,1019.975,139.1875,18.175,63.2125,3.7875,72.0,379.95,
2021-09-05 17:36:00,1.0,1019.925,135.9375,18.1,63.425,3.875,67.75,379.90000000000003,
2021-09-05 17:44:00,1.0,1020.0,108.6375,18.1,63.3375,3.75,71.875,383.3,
2021-09-05 17:52:00,1.0,1020.0,93.075,18.1,63.4375,4.1625,70.375,382.875,
2021-09-05 18:00:00,1.0,1019.975,96.9,18.1,63.912499999999994,3.6,71.0,377.1,
2021-09-05 18:08:00,1.0,1020.0,123.8125,18.175,64.125,3.2625,72.625,363.0125,
2021-09-05 18:16:00,1.0,1019.9625,132.3375,18.25,64.5625,1.925,97.75,364.3125,
2021-09-05 18:24:00,1.0,1019.9,123.2375,18.475,63.725,1.725,103.75,373.8375,
2021-09-05 18:32:00,1.0,1019.9,101.9125,18.6,63.15,1.3875,155.0,376.125,
2021-09-05 18:40:00,1.0,1019.8874999999999,89.875,18.4,62.4375,3.0625,74.125,363.3875,
2021-09-05 18:48:00,1.0,1019.8625,76.05,18.2,63.4125,2.125,73.75,341.4625,
2021-09-05 18:56:00,1.0,1019.9,116.875,18.2125,63.775,2.2,75.125,339.5,
2021-09-05 19:04:00,1.0,1019.9,82.675,18.25,63.6875,2.8875,73.0,316.375,
2021-09-05 19:12:00,1.0,1019.9125,70.97500000000001,18.1375,63.825,2.5,73.5,312.7,
2021-09-05 19:20:00,1.0,1020.0,52.0625,18.0125,64.725,2.2375,63.625,312.625,
2021-09-05 19:28:00,1.0,1020.0875,34.0375,17.575,67.0125,2.5375,65.5,311.5625,
2021-09-05 19:36:00,1.0,1020.1,26.975,17.375,68.675,2.4875,67.375,311.075,
2021-09-05 19:44:00,1.0,1020.225,18.725,17.3,69.4875,1.975,57.0,310.75,
2021-09-05 19:52:00,1.0,1020.375,11.5,17.175,70.15,1.9125,51.625,310.4,
2021-09-05 20:00:00,1.0,1020.4,6.925,17.0375,70.825,2.35,63.375,309.8375,
2021-09-05 20:08:00,1.0,1020.45,1.6625,16.8625,71.4625,2.4,67.125,309.275,
2021-09-05 20:16:00,1.0,1020.5125,-2.15,16.7,71.9625,2.625,65.375,308.8375,
2021-09-05 20:24:00,1.0,1020.6,-4.55,16.5625,72.425,2.475,65.375,308.425,
2021-09-05 20:32:00,1.0,1020.6,-5.0,16.3875,72.875,2.5125,65.25,307.8375,
2021-09-05 20:40:00,1.0,1020.6,-5.0,16.25,73.6125,1.8625,63.25,307.2125,
2021-09-05 20:48:00,1.0,1020.7,-5.0,16.1125,74.25,1.6875,61.875,306.775,
2021-09-05 20:56:00,1.0,1020.7125000000001,-5.0,16.0375,75.05,2.15,69.875,306.6375,
2021-09-05 21:04:00,1.0,1020.7,-5.0,16.1,75.575,2.4,68.375,306.325,
2021-09-05 21:12:00,1.0,1020.8,-5.0,15.950000000000001,75.925,2.1875,66.25,305.8,
2021-09-05 21:20:00,1.0,1020.8,-5.0,15.7625,76.8875,1.825,62.125,305.325,
2021-09-05 21:28:00,1.0,1020.8375,-5.0,15.6875,77.725,1.6125,62.875,304.7625,
2021-09-05 21:36:00,1.0,1020.8,-5.0,15.6,78.5625,2.025,69.25,304.25,
2021-09-05 21:44:00,1.0,1020.8,-5.0,15.575,79.35,2.325,71.625,303.9875,
2021-09-05 21:52:00,1.0,1020.725,-5.0,15.5,79.975,1.6875,72.0,303.725,
2021-09-05 22:00:00,1.0,1020.8,-5.0,15.4375,80.5125,1.8625,76.5,303.45,
2021-09-05 22:08:00,1.0,1020.8,-5.0,15.375,80.95,1.925,72.875,303.0375,
2021-09-05 22:16:00,1.0,1020.8,-5.0,15.287500000000001,81.36250000000001,2.0,77.75,302.65,
2021-09-05 22:24:00,1.0,1020.8,-5.0,15.2,81.7625,1.9625,79.875,302.28749999999997,
2021-09-05 22:32:00,1.0,1020.75,-5.0,15.112499999999999,82.15,1.75,79.375,302.25,
2021-09-05 22:40:00,1.0,1020.7,-5.0,15.05,82.475,2.0125,75.25,301.875,
2021-09-05 22:48:00,1.0,1020.7,-5.0,15.0,82.9,1.5,79.0,301.825,
2021-09-05 22:56:00,1.0,1020.6875,-5.0,14.95,83.3125,1.375,80.0,301.7375,
2021-09-05 23:04:00,1.0,1020.625,-5.0,14.9,83.6875,1.5875,77.75,301.65,
2021-09-05 23:12:00,1.0,1020.6125000000001,-5.0,14.887500000000001,84.0,1.425,75.875,301.7625,
2021-09-05 23:20:00,1.0,1020.6625,-5.0,14.8,84.3125,1.1,70.5,301.8125,
2021-09-05 23:28:00,1.0,1020.6875,-5.0,14.75,84.5625,0.775,64.625,301.9375,
2021-09-05 23:36:00,1.0,1020.7,-5.0,14.7,84.825,0.5375,89.0,301.9875,
2021-09-05 23:44:00,1.0,1020.75,-5.0,14.6875,85.125,0.55,136.0,302.2,
2021-09-05 23:52:00,1.0,1020.8499999999999,-5.0,14.525,85.075,0.6125,230.625,302.6125,
2021-09-06 00:00:00,1.0,1020.9,-5.0,14.350000000000001,85.4625,0.75,261.125,303.275,
2021-09-06 00:08:00,1.0,1020.9,-5.0,14.350000000000001,86.05,0.6375,26.375,303.8875,
2021-09-06 00:16:00,1.0,1020.975,-5.0,14.475,86.1875,0.475,154.5,306.7625,
2021-09-06 00:24:00,1.0,1021.0,-5.0,14.5625,86.2,0.7375,40.5,306.5,
2021-09-06 00:32:00,1.0,1021.0,-5.0,14.6625,86.225,0.95,64.75,304.3375,
2021-09-06 00:40:00,1.0,1021.0,-5.0,14.7,86.125,0.5125,49.0,308.175,
2021-09-06 00:48:00,1.0,1021.0,-5.0,14.7,86.225,0.5125,50.25,321.9125,
2021-09-06 00:56:00,1.0,1021.0875,-5.0,14.6875,86.0375,0.775,56.875,320.2125,
2021-09-06 01:04:00,1.0,1021.0875,-5.0,14.7,86.125,0.3875,60.5,327.65,
2021-09-06 01:12:00,1.0,1021.0375,-5.0,14.7,86.1125,0.575,73.25,321.1375,
2021-09-06 01:20:00,1.0,1021.025,-5.0,14.7,85.825,0.7,93.0,323.225,
2021-09-06 01:28:00,1.0,1020.9125,-5.0,14.6,85.9,0.5,92.125,307.0625,
2021-09-06 01:36:00,1.0,1020.9,-5.0,14.5375,85.9625,0.65,77.625,306.975,
2021-09-06 01:44:00,1.0,1020.8,-5.0,14.4125,86.075,0.3125,38.75,318.0375,
2021-09-06 01:52:00,1.0,1020.8,-5.0,14.4,86.175,0.45,32.875,320.15000000000003,
2021-09-06 02:00:00,1.0,1020.75,-5.0,14.3125,86.2125,0.5875,26.375,310.3875,
2021-09-06 02:08:00,1.0,1020.6875,-5.0,14.225,86.325,1.05,22.875,306.95,
2021-09-06 02:16:00,1.0,1020.5625,-5.0,14.2,86.5875,1.175,40.75,311.1,
2021-09-06 02:24:00,1.0,1020.3625,-5.0,14.2,86.7125,0.85,46.25,312.9375,
2021-09-06 02:32:00,1.0,1020.3,-5.0,14.2375,86.675,0.9875,26.25,312.8125,
2021-09-06 02:40:00,1.0,1020.3249999999999,-5.0,14.2,86.675,0.9375,30.5,303.1,
2021-09-06 02:48:00,1.0,1020.375,-5.0,14.2,86.8,0.9375,64.0,302.05,
2021-09-06 02:56:00,1.0,1020.3,-5.0,14.1,86.825,1.1625,25.125,302.7,
2021-09-06 03:04:00,1.0,1020.3,-5.0,14.1,86.925,1.1875,29.125,309.9375,
2021-09-06 03:12:00,1.0,1020.2,-5.0,14.1,86.9125,0.975,145.5,329.5375,
2021-09-06 03:20:00,1.0,1020.2,-5.0,14.149999999999999,87.225,0.85,35.5,338.8875,
2021-09-06 03:28:00,1.0,1020.3,-5.0,14.2,87.0625,0.5375,312.0,329.35,
2021-09-06 03:36:00,1.0,1020.25,-5.0,14.2,87.15,0.55,234.125,317.6,
2021-09-06 03:44:00,1.0,1020.2,-5.0,14.25,87.2625,0.575,230.875,313.35,
2021-09-06 03:52:00,1.0,1020.1500000000001,-5.0,14.225,87.3875,0.5625,97.125,318.3625,
2021-09-06 04:00:00,1.0,1020.1,-5.0,14.2375,87.225,0.3875,153.125,302.3625,
2021-09-06 04:08:00,1.0,1020.1,-5.0,14.125,87.2375,0.65,261.875,301.1875,
2021-09-06 04:16:00,1.0,1020.1875,-5.0,14.0125,87.6875,0.7,187.375,301.55,
2021-09-06 04:24:00,1.0,1020.2,-5.0,14.0125,87.7875,0.5625,201.25,301.4125,
2021-09-06 04:32:00,1.0,1020.2,-5.0,13.9875,87.8,0.1625,186.625,300.95,
2021-09-06 04:40:00,1.0,1020.2375,-5.0,13.8625,87.85,0.037500000000000006,249.125,300.675,
2021-09-06 04:48:00,1.0,1020.225,-5.0,13.8,88.3,0.5125,298.0,300.7625,
2021-09-06 04:56:00,1.0,1020.1375,-5.0,13.887500000000001,88.625,0.55,294.0,300.9375,
2021-09-06 05:04:00,1.0,1020.1,-5.0,13.7625,88.3375,0.2625,134.75,299.675,
2021-09-06 05:12:00,1.0,1020.1,-5.0,13.4625,88.325,0.05,247.25,299.625,
2021-09-06 05:20:00,1.0,1020.05,-5.0,13.275,88.9,0.037500000000000006,184.0,300.2375,
2021-09-06 05:28:00,1.0,1020.0,-5.0,13.1625,89.125,0.125,284.75,300.075,
2021-09-06 05:36:00,1.0,1019.9625,-5.0,13.1,89.5125,0.25,288.75,300.3875,
2021-09-06 05:44:00,1.0,1019.8625,-5.0,13.075,89.525,0.1125,166.625,299.9125,
2021-09-06 05:52:00,1.0,1019.8,-5.0,12.8625,89.4625,0.15,135.125,298.875,
2021-09-06 06:00:00,1.0,1019.7375,-5.0,12.649999999999999,89.65,0.15,187.125,298.275,
2021-09-06 06:08:00,1.0,1019.7,-5.0,12.674999999999999,90.1625,0.15000000000000002,158.375,298.85,
2021-09-06 06:16:00,1.0,1019.75,-5.0,12.5375,90.075,0.0,254.875,299.6625,
2021-09-06 06:24:00,1.0,1019.8,-5.0,12.5,90.4,0.025,206.375,301.125,
2021-09-06 06:32:00,1.0,1019.8125,-5.0,12.5,90.525,0.025,130.125,301.2625,
2021-09-06 06:40:00,1.0,1019.9,-4.35,12.5,90.65,0.025,223.5,301.65,
2021-09-06 06:48:00,1.0,1019.9125,-2.15,12.4,90.75,0.0625,289.75,301.725,
2021-09-06 06:56:00,1.0,1020.0,1.425,12.4375,90.75,0.0125,226.5,301.71250000000003,
2021-09-06 07:04:00,1.0,1020.0375,7.5125,12.3375,91.05,0.1,179.5,300.9375,
2021-09-06 07:12:00,1.0,1020.1,12.75,12.375,90.825,0.1125,248.25,300.425,
2021-09-06 07:20:00,1.0,1020.1,16.7375,12.275,91.05,0.037500000000000006,269.0,319.8375,
2021-09-06 07:28:00,1.0,1020.1,21.625,12.387500000000001,91.2,0.037500000000000006,268.125,333.5,
2021-09-06 07:36:00,1.0,1020.1375,25.975,12.425,91.25,0.15,251.0,351.6625,
2021-09-06 07:44:00,1.0,1020.2,33.35,12.5625,91.35,0.125,273.625,359.8625,
2021-09-06 07:52:00,1.0,1020.275,42.65,12.6875,91.35,0.425,207.875,362.525,
2021-09-06 08:00:00,1.0,1020.2,59.6375,12.875,91.375,0.4,234.0,357.4625,
2021-09-06 08:08:00,1.0,1020.2,72.05,13.1625,91.5625,0.7,234.125,346.8,
2021-09-06 08:16:00,1.0,1020.2,93.15,13.5375,91.6,0.425,244.5,338.1375,
2021-09-06 08:24:00,1.0,1020.1750000000001,160.425,13.975,91.7625,0.475,280.75,317.875,
