TimeDate,Name,Luftdruck,Strahlung CMP11,Temperatur,rel. Feuchte,Windgeschw.,Windrichtung,Gegenstrahlung,Unnamed: 9
2021-09-08 13:12:00,1.0,1015.8,517.7375,24.3875,49.475,1.075,163.25,373.1625,
2021-09-08 13:20:00,1.0,1015.8,437.4,24.2375,49.825,1.2125,143.375,370.9125,
2021-09-08 13:28:00,1.0,1015.7874999999999,467.5375,23.9125,50.3875,1.5875,184.75,367.375,
2021-09-08 13:36:00,1.0,1015.7,598.4875,23.85,51.25,1.025,167.75,363.225,
2021-09-08 13:44:00,1.0,1015.6375,718.875,24.724999999999998,49.2375,1.0375,177.625,359.6375,
2021-09-08 13:52:00,1.0,1015.6,699.975,25.4,47.5,0.7125,157.375,359.91249999999997,
2021-09-08 14:00:00,1.0,1015.525,679.4,25.8125,45.650000000000006,1.1375,150.25,358.725,
2021-09-08 14:08:00,1.0,1015.5,654.4,26.125,44.575,1.3125,149.5,354.9375,
2021-09-08 14:16:00,1.0,1015.475,638.6125,25.8625,45.025,0.925,151.875,351.8625,
2021-09-08 14:24:00,1.0,1015.375,629.4875000000001,26.025,44.4,1.075,165.375,351.45,
2021-09-08 14:32:00,1.0,1015.3499999999999,619.325,25.55,45.2375,0.8,125.5,350.1875,
2021-09-08 14:40:00,1.0,1015.3,614.125,25.7875,45.275,0.5625,136.625,349.9375,
2021-09-08 14:48:00,1.0,1015.225,605.125,26.05,44.3125,0.6375,116.0,350.675,
2021-09-08 14:56:00,1.0,1015.1375,597.7875,26.075,44.9375,0.4625,131.5,350.9125,
2021-09-08 15:04:00,1.0,1015.075,588.05,25.9625,45.137499999999996,1.05,94.0,351.7375,
2021-09-08 15:12:00,1.0,1014.975,576.775,25.6875,46.525,0.875,139.375,351.4,
2021-09-08 15:20:00,1.0,1014.975,567.7,26.2375,45.6,0.6875,139.5,350.725,
2021-09-08 15:28:00,1.0,1014.9,558.9375,26.275,44.8125,0.9875,138.625,351.225,
2021-09-08 15:36:00,1.0,1014.8125,547.5375,25.275,47.85,1.2875,65.875,349.8625,
2021-09-08 15:44:00,1.0,1014.775,531.625,24.6875,50.825,0.9125,54.375,349.2125,
2021-09-08 15:52:00,1.0,1014.7,521.7375,24.775,51.2375,1.15,46.25,348.425,
2021-09-08 16:00:00,1.0,1014.6125000000001,509.325,24.325,52.2125,2.1625,22.375,347.8625,
2021-09-08 16:08:00,1.0,1014.6,500.525,23.2375,55.425,1.975,60.625,345.9875,
2021-09-08 16:16:00,1.0,1014.4875,488.025,23.325,55.925,1.6875,21.375,345.7125,
2021-09-08 16:24:00,1.0,1014.375,471.4125,23.775,54.85,1.2625,63.625,346.2375,
2021-09-08 16:32:00,1.0,1014.3,453.5375,24.025,54.1875,1.25,72.375,346.9125,
2021-09-08 16:40:00,1.0,1014.2,435.5625,24.7,51.862500000000004,0.675,63.5,346.95,
2021-09-08 16:48:00,1.0,1014.075,418.95,25.1,50.5125,0.625,65.0,346.7875,
2021-09-08 16:56:00,1.0,1013.9625,404.45,25.2,50.3875,0.7375,63.875,346.9375,
2021-09-08 17:04:00,1.0,1013.8874999999999,386.2125,25.1875,49.45,0.8625,73.125,347.3125,
2021-09-08 17:12:00,1.0,1013.875,368.7,24.924999999999997,49.7125,0.9625,76.625,347.275,
2021-09-08 17:20:00,1.0,1013.8,349.8,24.9375,49.725,0.95,80.125,346.65,
2021-09-08 17:28:00,1.0,1013.725,328.9875,24.95,49.775,0.9125,67.75,346.3,
2021-09-08 17:36:00,1.0,1013.6875,308.65,24.975,48.7625,0.7625,98.5,345.65,
2021-09-08 17:44:00,1.0,1013.6,290.825,24.9625,49.1375,0.975,55.875,344.9875,
2021-09-08 17:52:00,1.0,1013.5125,272.8125,24.75,49.7875,0.9375,67.875,344.0125,
2021-09-08 18:00:00,1.0,1013.4875,253.8,24.6125,50.55,0.8500000000000001,55.125,343.4,
2021-09-08 18:08:00,1.0,1013.4,235.0375,24.35,52.55,1.3625,65.75,342.9375,
2021-09-08 18:16:00,1.0,1013.4,213.7,24.2375,54.4375,0.575,219.375,342.5,
2021-09-08 18:24:00,1.0,1013.3249999999999,193.3375,24.4875,53.5625,1.3,62.875,342.2625,
2021-09-08 18:32:00,1.0,1013.2874999999999,175.05,23.2375,57.9125,2.2375,52.625,340.6125,
2021-09-08 18:40:00,1.0,1013.2,156.275,22.5625,62.1625,1.6875,15.5,338.9625,
2021-09-08 18:48:00,1.0,1013.1,136.55,22.3,63.7375,1.7,47.75,338.075,
2021-09-08 18:56:00,1.0,1013.1,116.6875,21.975,65.275,1.85,266.375,337.275,
2021-09-08 19:04:00,1.0,1013.0125,97.25,21.650000000000002,66.725,1.7125,218.625,336.6625,
2021-09-08 19:12:00,1.0,1013.0,75.5125,21.5125,67.1625,1.9875,263.625,336.7,
2021-09-08 19:20:00,1.0,1013.0,25.875,21.3125,67.025,1.7375,10.25,336.6875,
2021-09-08 19:28:00,1.0,1013.0,20.8,21.2,67.1875,1.2375,30.75,336.225,
2021-09-08 19:36:00,1.0,1012.975,15.3625,21.1625,66.9875,1.0625,22.875,335.9375,
2021-09-08 19:44:00,1.0,1012.9625,10.6875,21.1625,66.7125,1.1125,35.5,335.91249999999997,
2021-09-08 19:52:00,1.0,1012.95,6.0125,21.2,66.2625,1.15,51.5,335.825,
2021-09-08 20:00:00,1.0,1012.95,1.3875,21.1875,65.825,0.9875,34.75,334.85,
2021-09-08 20:08:00,1.0,1013.05,-2.3625,21.05,66.35,1.1,34.5,334.15,
2021-09-08 20:16:00,1.0,1013.1,-4.65,21.0,66.58749999999999,0.9,51.25,333.8875,
2021-09-08 20:24:00,1.0,1013.1,-5.0,21.0,66.375,0.925,60.125,333.4375,
2021-09-08 20:32:00,1.0,1013.1,-5.0,21.0,66.175,0.9500000000000001,75.375,332.675,
2021-09-08 20:40:00,1.0,1013.1,-5.0,20.85,66.5625,0.8125,75.75,331.775,
2021-09-08 20:48:00,1.0,1013.1750000000001,-5.0,20.65,67.3,0.6875,74.75,330.9,
2021-09-08 20:56:00,1.0,1013.2,-5.0,20.45,68.025,0.5875,76.75,329.975,
2021-09-08 21:04:00,1.0,1013.2,-5.0,20.275,68.4875,0.875,67.875,328.9125,
2021-09-08 21:12:00,1.0,1013.2,-5.0,20.0375,68.975,0.975,72.0,328.475,
2021-09-08 21:20:00,1.0,1013.1625,-5.0,19.8125,69.45,0.65,93.625,328.4875,
2021-09-08 21:28:00,1.0,1013.1625,-5.0,19.65,69.5625,0.6875,95.75,328.0375,
2021-09-08 21:36:00,1.0,1013.1875,-5.0,19.5,69.7125,0.3625,116.75,327.75,
2021-09-08 21:44:00,1.0,1013.2,-5.0,19.3625,69.9375,0.425,89.75,327.1875,
2021-09-08 21:52:00,1.0,1013.2,-5.0,19.225,70.1625,0.1875,186.75,326.6625,
2021-09-08 22:00:00,1.0,1013.1375,-5.0,18.9875,70.375,0.2875,161.0,325.8125,
2021-09-08 22:08:00,1.0,1013.1625,-5.0,18.875,70.9,0.125,100.875,325.5625,
2021-09-08 22:16:00,1.0,1013.2,-5.0,18.8,71.175,0.3375,162.5,324.725,
2021-09-08 22:24:00,1.0,1013.1750000000001,-5.0,18.8,71.225,0.5875,138.375,323.775,
2021-09-08 22:32:00,1.0,1013.125,-5.0,18.65,71.2625,0.7,133.0,323.34999999999997,
2021-09-08 22:40:00,1.0,1013.1,-5.0,18.5125,71.5625,0.625,134.375,323.1875,
2021-09-08 22:48:00,1.0,1013.2,-5.0,18.4,71.8125,0.8125,130.5,322.9375,
2021-09-08 22:56:00,1.0,1013.125,-5.0,18.4,71.9,1.225,126.0,322.6875,
2021-09-08 23:04:00,1.0,1013.0,-5.0,18.4375,71.7625,1.6625,127.125,322.6,
2021-09-08 23:12:00,1.0,1012.925,-5.0,18.5,71.4625,1.8,129.0,322.375,
2021-09-08 23:20:00,1.0,1012.9375,-5.0,18.575000000000003,71.225,1.825,124.875,322.125,
2021-09-08 23:28:00,1.0,1012.9375,-5.0,18.6,71.0,1.6500000000000001,130.375,322.075,
2021-09-08 23:36:00,1.0,1012.9625,-5.0,18.5,70.8625,1.7375,126.5,321.7125,
2021-09-08 23:44:00,1.0,1012.95,-5.0,18.4375,70.8,1.9000000000000001,126.5,321.0,
2021-09-08 23:52:00,1.0,1012.9,-5.0,18.275,70.91250000000001,1.775,130.375,319.9,
2021-09-09 00:00:00,1.0,1012.8125,-5.0,18.087500000000002,71.2875,1.475,126.25,319.0375,
2021-09-09 00:08:00,1.0,1012.8,-5.0,17.912499999999998,71.7375,1.4,125.25,318.7,
2021-09-09 00:16:00,1.0,1012.8,-5.0,17.7625,72.1,1.25,120.0,318.1875,
2021-09-09 00:24:00,1.0,1012.7625,-5.0,17.575,72.4625,1.2125000000000001,127.375,317.5875,
2021-09-09 00:32:00,1.0,1012.7,-5.0,17.412499999999998,72.875,1.1625,123.125,317.125,
2021-09-09 00:40:00,1.0,1012.625,-5.0,17.3,73.325,0.7625,115.875,316.7875,
2021-09-09 00:48:00,1.0,1012.6,-5.0,17.225,73.64999999999999,0.5875,105.875,316.3875,
2021-09-09 00:56:00,1.0,1012.6,-5.0,17.1375,73.975,0.3125,144.0,316.0625,
2021-09-09 01:04:00,1.0,1012.6,-5.0,17.1,74.2875,0.4,127.625,315.575,
2021-09-09 01:12:00,1.0,1012.55,-5.0,17.0375,74.5375,0.25,122.375,315.475,
2021-09-09 01:20:00,1.0,1012.5375,-5.0,17.0,74.7625,0.475,109.875,314.775,
2021-09-09 01:28:00,1.0,1012.5,-5.0,17.0,75.0,0.65,111.125,313.525,
2021-09-09 01:36:00,1.0,1012.5,-5.0,16.8875,75.275,0.5125,109.125,312.6875,
2021-09-09 01:44:00,1.0,1012.5,-5.0,16.8,75.825,0.3125,108.0,312.1,
2021-09-09 01:52:00,1.0,1012.4,-5.0,16.7375,76.45,0.675,73.0,310.925,
2021-09-09 02:00:00,1.0,1012.3,-5.0,16.7,76.925,0.7125,73.625,310.4,
2021-09-09 02:08:00,1.0,1012.2375,-5.0,16.575000000000003,77.3625,0.7875,76.5,309.95,
2021-09-09 02:16:00,1.0,1012.1875,-5.0,16.3,77.8875,0.9500000000000001,71.875,308.9125,
2021-09-09 02:24:00,1.0,1012.1,-5.0,16.1125,78.95,1.1,72.0,308.5125,
2021-09-09 02:32:00,1.0,1012.025,-5.0,16.1,79.7125,0.8250000000000001,71.5,307.95,
2021-09-09 02:40:00,1.0,1012.0,-5.0,16.05,79.9375,0.825,56.875,307.0,
2021-09-09 02:48:00,1.0,1011.9625,-5.0,15.925,80.55,0.7125,63.75,307.125,
2021-09-09 02:56:00,1.0,1011.9,-5.0,15.887500000000001,80.9375,0.6625,59.125,308.45,
2021-09-09 03:04:00,1.0,1011.8125,-5.0,15.8,81.225,0.725,63.0,309.15,
2021-09-09 03:12:00,1.0,1011.8,-5.0,15.725,81.575,0.6,61.75,309.6,
2021-09-09 03:20:00,1.0,1011.8,-5.0,15.6,81.775,0.8375,49.625,309.6875,
2021-09-09 03:28:00,1.0,1011.8,-5.0,15.35,82.1125,1.0125,34.0,310.0625,
2021-09-09 03:36:00,1.0,1011.8,-5.0,15.2,82.9125,0.9875,51.5,310.725,
2021-09-09 03:44:00,1.0,1011.7,-5.0,15.2625,83.4,1.2625,78.375,310.8125,
2021-09-09 03:52:00,1.0,1011.7,-5.0,15.3,83.5125,0.775,80.375,311.0125,
2021-09-09 04:00:00,1.0,1011.6875,-5.0,15.350000000000001,83.7875,0.675,74.75,311.3375,
2021-09-09 04:08:00,1.0,1011.6,-5.0,15.4,83.675,0.825,67.625,311.4625,
2021-09-09 04:16:00,1.0,1011.6,-5.0,15.4,83.8,0.8375,80.625,311.775,
2021-09-09 04:24:00,1.0,1011.55,-5.0,15.4,83.6875,0.4375,106.375,312.2375,
2021-09-09 04:32:00,1.0,1011.5,-5.0,15.350000000000001,83.5625,0.36250000000000004,120.625,311.85,
2021-09-09 04:40:00,1.0,1011.45,-5.0,15.2,83.95,0.2625,83.0,312.5,
2021-09-09 04:48:00,1.0,1011.375,-5.0,15.3125,84.3375,0.4875,70.5,312.8625,
2021-09-09 04:56:00,1.0,1011.3,-5.0,15.4,84.25,0.525,68.875,312.7875,
2021-09-09 05:04:00,1.0,1011.3,-5.0,15.3375,84.225,0.25,78.0,312.85,
2021-09-09 05:12:00,1.0,1011.2,-5.0,15.2375,84.3375,0.22499999999999998,81.875,312.0875,
2021-09-09 05:20:00,1.0,1011.1875,-5.0,15.025,84.575,0.25,92.375,311.7875,
2021-09-09 05:28:00,1.0,1011.0375,-5.0,14.9375,85.175,0.525,63.75,311.6625,
2021-09-09 05:36:00,1.0,1010.975,-5.0,14.9,85.575,0.6124999999999999,49.5,312.0375,
2021-09-09 05:44:00,1.0,1010.9,-5.0,14.9,86.025,0.6875,58.875,312.975,
2021-09-09 05:52:00,1.0,1010.8499999999999,-5.0,15.0125,86.2375,0.7875,75.5,312.95,
2021-09-09 06:00:00,1.0,1010.7625,-5.0,15.1625,86.1,0.5125,74.625,313.2625,
2021-09-09 06:08:00,1.0,1010.7,-5.0,15.174999999999999,85.8625,0.35,78.375,313.375,
2021-09-09 06:16:00,1.0,1010.6125000000001,-5.0,15.0625,85.975,0.375,80.0,313.325,
2021-09-09 06:24:00,1.0,1010.5625,-5.0,14.925,86.1875,0.4375,74.0,313.6,
2021-09-09 06:32:00,1.0,1010.5,-5.0,14.9,86.325,0.3375,67.75,313.625,
2021-09-09 06:40:00,1.0,1010.4,-5.0,14.8125,86.4625,0.375,71.125,313.45,
2021-09-09 06:48:00,1.0,1010.3874999999999,-4.4,14.8,86.85000000000001,0.3875,67.625,313.5875,
2021-09-09 06:56:00,1.0,1010.3,-2.25,14.787500000000001,86.8875,0.275,124.875,313.975,
2021-09-09 07:04:00,1.0,1010.225,1.825,14.6625,86.9375,0.2375,110.625,313.85,
2021-09-09 07:12:00,1.0,1010.2,8.7375,14.649999999999999,87.35,0.1125,138.5,313.3375,
2021-09-09 07:20:00,1.0,1010.1625,17.725,14.825,87.775,0.3375,83.0,313.1375,
2021-09-09 07:28:00,1.0,1010.1,27.35,15.15,87.375,0.6,64.875,313.3125,
2021-09-09 07:36:00,1.0,1010.025,39.0875,15.4,86.775,0.8625,70.75,312.9625,
2021-09-09 07:44:00,1.0,1009.9,52.425,15.5125,86.2625,0.75,78.5,313.075,
2021-09-09 07:52:00,1.0,1009.7874999999999,67.5875,15.8125,85.8875,0.5125,97.75,314.1875,
2021-09-09 08:00:00,1.0,1009.7,82.925,16.325,85.025,0.7125,90.0,314.6875,
2021-09-09 08:08:00,1.0,1009.6125000000001,98.9,16.575,83.2125,0.8500000000000001,81.375,315.2375,
2021-09-09 08:16:00,1.0,1009.5875,114.0125,16.775,81.45,1.05,88.625,315.6,
2021-09-09 08:24:00,1.0,1009.5,132.9625,16.8625,79.9,1.0125,85.25,315.7125,
2021-09-09 08:32:00,1.0,1009.4375,152.6375,17.15,78.41250000000001,0.875,78.75,316.4,
2021-09-09 08:40:00,1.0,1009.4125,172.375,17.4,76.6125,0.7125,97.375,316.7125,
2021-09-09 08:48:00,1.0,1009.3625,192.1125,17.775,75.1125,0.9375,99.375,317.7,
2021-09-09 08:56:00,1.0,1009.3,207.025,18.0625,73.2,0.9500000000000001,103.625,318.3,
2021-09-09 09:04:00,1.0,1009.3,229.95,18.375,72.0,0.8,97.0,318.775,
2021-09-09 09:12:00,1.0,1009.3375,247.1375,18.6625,70.5,1.0625,94.5,319.6625,
2021-09-09 09:20:00,1.0,1009.3,265.0375,18.9,69.75,0.8250000000000001,86.375,320.3625,
2021-09-09 09:28:00,1.0,1009.25,285.65,19.2625,69.15,0.7375,88.0,321.6,
2021-09-09 09:36:00,1.0,1009.2,304.05,19.7125,68.2375,0.75,74.0,322.5875,
2021-09-09 09:44:00,1.0,1009.1750000000001,324.4375,19.975,67.1125,0.8500000000000001,67.125,322.9125,
2021-09-09 09:52:00,1.0,1009.1,342.1625,19.924999999999997,66.65,1.2,52.875,322.83750000000003,
2021-09-09 10:00:00,1.0,1009.1,362.1125,19.9375,67.4625,0.95,67.5,322.975,
2021-09-09 10:08:00,1.0,1009.05,380.9625,20.25,67.225,0.9125,67.625,323.7375,
2021-09-09 10:16:00,1.0,1009.0875,397.45,20.7,66.7125,0.8125,64.5,324.3375,
2021-09-09 10:24:00,1.0,1009.0,412.8375,21.025,65.3,0.9375,67.625,324.77500000000003,
2021-09-09 10:32:00,1.0,1009.0,434.4375,21.05,64.2625,1.3375,67.625,325.975,
2021-09-09 10:40:00,1.0,1009.0,452.925,20.924999999999997,64.3,1.5,69.25,326.8,
2021-09-09 10:48:00,1.0,1009.0,285.0875,20.95,64.5875,1.4375,73.625,327.6875,
2021-09-09 10:56:00,1.0,1008.9875,399.075,21.375,64.1375,1.3375,69.25,328.2125,
2021-09-09 11:04:00,1.0,1008.9,252.35,21.75,62.8875,1.4875,68.375,326.1,
2021-09-09 11:12:00,1.0,1008.8125,77.1125,21.8625,61.875,1.825,73.75,328.8375,
2021-09-09 11:20:00,1.0,1008.8249999999999,92.675,22.1,60.5625,1.5125,78.875,329.4125,
2021-09-09 11:28:00,1.0,1008.8,476.9875,22.35,58.9125,1.3125,80.75,330.5625,
2021-09-09 11:36:00,1.0,1008.6750000000001,560.975,22.775,56.925,1.7375,76.875,331.8625,
2021-09-09 11:44:00,1.0,1008.6,574.0375,22.95,55.1625,1.9375,77.875,332.3875,
2021-09-09 11:52:00,1.0,1008.5125,559.0625,23.15,53.7875,1.85,85.75,332.9375,
2021-09-09 12:00:00,1.0,1008.4375,597.35,23.425,52.175,1.75,105.5,333.625,
2021-09-09 12:08:00,1.0,1008.4,609.1625,24.3,47.7875,1.5375,162.0,333.975,
2021-09-09 12:16:00,1.0,1008.3125,610.9125,24.6375,44.75,2.0875,143.625,335.0375,
2021-09-09 12:24:00,1.0,1008.3,616.5,24.575,43.5125,3.3125,130.125,335.5875,
2021-09-09 12:32:00,1.0,1008.2125000000001,633.6625,24.675,43.5875,2.2,116.125,334.8625,
2021-09-09 12:40:00,1.0,1008.2,646.2125,24.9875,43.05,1.875,122.625,336.7875,
2021-09-09 12:48:00,1.0,1008.125,641.6,25.1875,42.65,1.6375,132.75,337.3125,
2021-09-09 12:56:00,1.0,1008.1,645.375,25.5625,42.6375,1.5125,144.5,338.0125,
2021-09-09 13:04:00,1.0,1008.0625,645.1,25.6,39.7625,2.5875,138.0,339.1625,
2021-09-09 13:12:00,1.0,1007.975,644.4875,25.4875,39.8125,2.9625,130.5,339.225,
2021-09-09 13:20:00,1.0,1007.925,636.65,25.2625,40.425,2.6,128.375,338.9125,
2021-09-09 13:28:00,1.0,1007.9,620.325,25.5625,40.0625,1.9125,132.625,338.3125,
2021-09-09 13:36:00,1.0,1007.9,645.025,25.9,39.5375,1.9625,140.375,339.7,
2021-09-09 13:44:00,1.0,1007.8874999999999,637.075,26.075,38.9375,1.7875,155.625,339.55,
2021-09-09 13:52:00,1.0,1007.7625,644.8875,26.2125,35.35,2.6625,134.25,339.225,
2021-09-09 14:00:00,1.0,1007.7,648.8,26.2625,35.4375,2.275,141.75,339.075,
2021-09-09 14:08:00,1.0,1007.6875,646.7625,26.425,35.175,1.6625,148.5,338.9875,
2021-09-09 14:16:00,1.0,1007.6,641.55,26.625,35.875,2.075,139.125,339.4375,
2021-09-09 14:24:00,1.0,1007.6,637.4,26.55,36.6375,1.7375,150.25,339.85,
2021-09-09 14:32:00,1.0,1007.5,631.8625,26.6,36.175,1.8375,140.75,339.4125,
2021-09-09 14:40:00,1.0,1007.5,623.6375,26.587500000000002,37.2875,1.35,139.125,340.575,
2021-09-09 14:48:00,1.0,1007.4125,609.5,26.75,37.05,1.5999999999999999,148.125,341.95,
2021-09-09 14:56:00,1.0,1007.3375,605.725,26.8125,37.5375,1.4,139.5,342.0375,
2021-09-09 15:04:00,1.0,1007.3,596.575,26.6625,38.1125,1.7625,151.125,342.8875,
2021-09-09 15:12:00,1.0,1007.3,582.9875,26.6875,38.1625,1.625,140.125,343.6875,
2021-09-09 15:20:00,1.0,1007.2125000000001,568.65,26.8,38.125,1.4125,118.75,343.9125,
2021-09-09 15:28:00,1.0,1007.1500000000001,553.6375,26.5625,38.9375,2.1,116.875,344.35,
2021-09-09 15:36:00,1.0,1007.0625,558.8125,26.5875,39.175,1.6,153.5,343.6625,
2021-09-09 15:44:00,1.0,1006.975,538.0625,27.0125,38.4625,1.175,128.875,343.2875,
